attachment_id,attachment_name,slot,stats_profile,compatible_weapon_classes,compatible_guns,unlock_weapon,unlock_level,unlock_method,damage_pct,fire_rate_pct,ads_ms_add,sprint_to_fire_ms_add,recoil_pct,bullet_velocity_pct,range_pct,mag_size_add,ads_pct,sprint_to_fire_pct,reload_pct,jump_ads_pct,jump_sprint_to_fire_pct,movement_pct,sprint_pct,crouch_movement_pct,ads_movement_pct,gun_kick_pct,horizontal_recoil_pct,vertical_recoil_pct,first_shot_recoil_pct,kick_reset_speed_pct,flinch_resistance_pct,aiming_idle_sway_pct,visual_recoil_pct,optic_zoom,optic_type,attachment_type,head_damage_pct,head_damage_close_pct,head_damage_mid_pct,head_damage_long_pct,head_damage_close_add,head_damage_mid_add,head_damage_long_add,head_damage_close,head_damage_mid,head_damage_long,head_multiplier,head_multiplier_pct,slide_to_fire_pct,dive_to_fire_pct,hipfire_spread_pct,jump_hipfire_spread_pct,slide_hipfire_spread_pct,dive_hipfire_spread_pct,mags_add,range_profile,raw_stat_text,source,source_date,verification_status,verification_notes
mp_x9_maverick_m335_x_frag,M335-X Frag,underbarrel,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,underbarrel_launcher,,,,,,,,,,,,,,,,,,,,,Launcher utility item. Excluded from weapon TTK/headshot optimiser.,in-game screenshot,2026-07-10,unmodelled,Launcher utility item. Excluded from weapon TTK/headshot optimiser.
mp_x9_maverick_quickstep_foregrip,Quickstep Foregrip,underbarrel,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Movement +8%; Crouch Movement +8%; ADS Movement +12%.,in-game screenshot,2026-07-10,verified,Movement +8%; Crouch Movement +8%; ADS Movement +12%.
mp_x9_maverick_vas_convergence_foregrip,VAS Convergence Foregrip,underbarrel,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-63.0,-9.0,-35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,First Shot Recoil Scale -35%; Recoil Gun Kick -10%; Horizontal -63%; Vertical -9%.,in-game screenshot,2026-07-10,verified,First Shot Recoil Scale -35%; Recoil Gun Kick -10%; Horizontal -63%; Vertical -9%.
mp_x9_maverick_celestial_grip,Celestial Grip,rear_grip,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,-8.0,0.0,0.0,0.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,Horizontal Recoil -8%; Flinch Resistance -65%; ADS Movement +12%.,in-game screenshot,2026-07-10,verified,Horizontal Recoil -8%; Flinch Resistance -65%; ADS Movement +12%.
mp_x9_maverick_daedalus_grip,Daedalus Grip,rear_grip,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,ADS -12%; Jump ADS -12%. Slide/Dive fire improvements captured visually but not modelled in current schema.,in-game screenshot,2026-07-10,verified,ADS -12%; Jump ADS -12%. Slide/Dive fire improvements captured visually but not modelled in current schema.
mp_x9_maverick_granulated_om1_grip,Granulated OM1 Grip,rear_grip,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,-60.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,First Shot Recoil Scale -60%; Recoil Gun Kick -8%; Vertical Recoil -8%.,in-game screenshot,2026-07-10,verified,First Shot Recoil Scale -60%; Recoil Gun Kick -8%; Vertical Recoil -8%.
mp_x9_maverick_pillory_grip,Pillory Grip,rear_grip,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,ADS -15%; Jump ADS -16%.,in-game screenshot,2026-07-10,verified,ADS -15%; Jump ADS -16%.
mp_x9_maverick_vented_hkr_grip,Vented-HKR Grip,rear_grip,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,0.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Sprint-to-Fire -23%; Jump Sprint-to-Fire -23%.,in-game screenshot,2026-07-10,verified,Sprint-to-Fire -23%; Jump Sprint-to-Fire -23%.
mp_x9_maverick_ethereal_wave_stock,Ethereal Wave Stock,stock,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Movement +21%; Crouch Movement +32%; Sprint +3%.,in-game screenshot,2026-07-10,verified,Movement +21%; Crouch Movement +32%; Sprint +3%.
mp_x9_maverick_h01_90_full_stock,H01-90 Full Stock,stock,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,,Flinch Resistance -25%; ADS Movement +9%.,in-game screenshot,2026-07-10,verified,Flinch Resistance -25%; ADS Movement +9%.
mp_x9_maverick_hawker_skeleton_stock,Hawker Skeleton Stock,stock,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"Hipfire/spread stock. Current optimiser has no hipfire spread columns, so it is inventory-only for now.",in-game screenshot,2026-07-10,unmodelled,"Hipfire/spread stock. Current optimiser has no hipfire spread columns, so it is inventory-only for now."
mp_x9_maverick_specter_x_guard_stock,Specter-X Guard Stock,stock,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,-14.0,-15.0,-15.0,-15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Recoil Gun Kick/H/V -15%; ADS Movement -14%; ADS +17%; Jump ADS +18%.,in-game screenshot,2026-07-10,verified,Recoil Gun Kick/H/V -15%; ADS Movement -14%; ADS +17%; Jump ADS +18%.
mp_x9_maverick_strider_overstep_stock,Strider Overstep Stock,stock,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,ADS Movement +23%.,in-game screenshot,2026-07-10,verified,ADS Movement +23%.
mp_x9_maverick_1mw_instinct_laser_array,1mW Instinct Laser Array,laser,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-10.0,0.0,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,ADS -4%; Jump ADS -4%; Sprint-to-Fire -10%; Jump Sprint-to-Fire -10%.,in-game screenshot,2026-07-10,verified,ADS -4%; Jump ADS -4%; Sprint-to-Fire -10%; Jump Sprint-to-Fire -10%.
mp_x9_maverick_2mw_adaptive_tactical_laser,2mw Adaptive Tactical Laser,laser,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Captured as inventory item only. No trusted modelled stat delta entered yet.,in-game screenshot,2026-07-10,unmodelled,Captured as inventory item only. No trusted modelled stat delta entered yet.
mp_x9_maverick_3mw_motion_strike_laser,3mW Motion Strike Laser,laser,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"Stable range laser. Range extended to approx 0-23, 23-38, 38-53, 53+.",in-game screenshot,2026-07-10,verified,"Stable range laser. Range extended to approx 0-23, 23-38, 38-53, 53+."
mp_x9_maverick_5mw_lockstep_laser,5mW Lockstep Laser,laser,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Locked/captured as inventory item only. No trusted stat delta entered.,in-game screenshot,2026-07-10,unmodelled,Locked/captured as inventory item only. No trusted stat delta entered.
mp_x9_maverick_convergence_box_laser,Convergence Box Laser,laser,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"Hipfire laser. Current optimiser has no hipfire spread columns, so it is inventory-only for now.",in-game screenshot,2026-07-10,unmodelled,"Hipfire laser. Current optimiser has no hipfire spread columns, so it is inventory-only for now."
mp_x9_maverick_4_73_caseless_fmj,4.73 Caseless FMJ,fire_mod,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,FMJ utility row. No numeric TTK/headshot delta in current model.,in-game screenshot,2026-07-10,unmodelled,FMJ utility row. No numeric TTK/headshot delta in current model.
mp_x9_maverick_4_73_caseless_overpressure,4.73 Caseless Overpressure,fire_mod,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Bullet Velocity +20%.,in-game screenshot,2026-07-10,verified,Bullet Velocity +20%.
mp_x9_maverick_bolt_carrier_group,Bolt Carrier Group,fire_mod,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,7.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Fire Rate +7%; Bullet Velocity -20%; Recoil Gun Kick/H/V +100%.,in-game screenshot,2026-07-10,verified,Fire Rate +7%; Bullet Velocity -20%; Recoil Gun Kick/H/V +100%.
mp_x9_maverick_buffer_spring,Buffer Spring,fire_mod,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Recoil Gun Kick/H/V -10%.,in-game screenshot,2026-07-10,verified,Recoil Gun Kick/H/V -10%.
mp_x9_maverick_manual_optic_placeholder_replace_with_chosen_sight,MANUAL OPTIC PLACEHOLDER - replace with chosen sight,optic,multiplayer,assault_rifle,x9_maverick,x9_maverick,,weapon level,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,optic,,,,,,,,,,,,,,,,,,,,,,Temporary neutral optic filler for Multiplayer Gunfighter 8-attachment builds. Replace with the real sight name once chosen. No TTK/stat delta claimed.,in-game screenshot,2026-07-10,neutral,Temporary neutral optic filler for Multiplayer Gunfighter 8-attachment builds. Replace with the real sight name once chosen. No TTK/stat delta claimed.
mp_ryden_45k_lti_stentorian_brake,LTI Stentorian Brake,muzzle,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-20,1,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Fire rate 909->968; gun kick 37.74->37.50; horizontal recoil 11.25->9.00; vertical recoil 53.65->53.94.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_redwell_shade_x_suppressor,Redwell Shade-X Suppressor,muzzle,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,-13,-12,0,0,0,0,0,0,0,0,0,0,-11,-11,-11,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,0-10:22;10-16:21;16-30:15;30+:13,Bullet velocity 530->461.1; range profile 0-10:22;10-16:21;16-30:15;30+:13; gun kick 37.74->33.59; horizontal recoil 11.25->10.01; vertical recoil 53.65->47.75.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_bowen_45_suppressor,Bowen .45 Suppressor,muzzle,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,No visible numeric stat change.,automated in-game screenshot,2026-07-10,utility_only,Suppressor utility only. No visible numeric stat change.
mp_ryden_45k_hawker_series_45,Hawker Series .45,muzzle,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,-20,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Gun kick 37.74->30.66; vertical recoil 53.65->42.92.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_monolithic_suppressor,Monolithic Suppressor,muzzle,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,20,20,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,0-13:22;13-22:21;22-41:15;41+:13,Bullet velocity 530->636; range profile 0-13:22;13-22:21;22-41:15;41+:13; ADS 195->233; jump ADS 256->309.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_hawker_stabilizer_mk_3,Hawker Stabilizer MK.3,muzzle,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,-8,-60,-60,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,First shot recoil 1.00x->0.40x; gun kick 37.74->34.89; vertical recoil 53.65->49.36; kick reset 600->240.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_hawker_hybrid_45,Hawker Hybrid .45,muzzle,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,-20,-20,-25,-30,-30,-30,0,,Hipfire 7.50->5.63; jump hipfire 12.50->8.75; slide hipfire 14.00->9.80; dive hipfire 14.00->9.80; slide to fire 330->264; dive to fire 410->328.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_12_vienna_barrel,"12"" Vienna Barrel",barrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,No visible numeric stat change.,automated in-game screenshot,2026-07-10,utility_only,No visible numeric stat change in capture despite Long Barrel label.
mp_ryden_45k_12_rauch_bl_r_barrel,"12"" Rauch BL-R Barrel",barrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,0-14:22;14-20:21;20-38:15;38+:13,Bullet velocity 530->673.1; range profile approx 0-14:22;14-20:21;20-38:15;38+:13.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_9_basilisk_barrel,"9"" Basilisk Barrel",barrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,-10,-19,0,-16,-25,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,ADS 195->175; jump ADS 256->216; sprint to fire 130->105; jump sprint to fire 189->141.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_10_5_groves_whiptail_barrel,"10.5"" Groves Whiptail Barrel",barrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,0-13:22;13-21:21;21-41:15;41+:13,Bullet velocity 530->601.5; range profile approx 0-13:22;13-21:21;21-41:15;41+:13.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_12_5_slim_mod_barrel,"12.5"" Slim-Mod Barrel",barrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,40,0,0,0,,,,,,4,,,,,,,28,,,1.3,,0,0,0,0,0,0,0,,Head damage 27->28; head multiplier 1.2->1.3; gun kick 37.74->52.43; horizontal recoil 11.25->13.50; vertical recoil 53.65->75.11.,automated in-game screenshot,2026-07-10,verified,Headshot-only damage effect. Do not model as body damage_pct.
mp_ryden_45k_vas_convergence_foregrip,VAS Convergence Foregrip,underbarrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-14,-9,-35,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,First shot recoil 1.00x->0.65x; gun kick 37.74->34.18; horizontal recoil 11.25->9.68; vertical recoil 53.65->48.66.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_respire_handstop,Respire Handstop,underbarrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Flinch resistance 0.12->0.07.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_lateral_precision_grip,Lateral Precision Grip,underbarrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-25,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Gun kick 37.74->37.27; horizontal recoil 11.25->8.44.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_eam_lightpath_foregrip,EAM Lightpath Foregrip,underbarrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Movement 5.0->5.3; crouch movement 2.8->3.0; sprint movement 7.1->7.3.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_flowguard_foregrip,Flowguard Foregrip,underbarrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,-1,-15,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Gun kick 37.74->37.44; horizontal recoil 11.25->9.56; movement 5.0->5.3; crouch movement 2.8->3.0; sprint movement 7.1->7.3.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_vitalize_handstop,Vitalize Handstop,underbarrel,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-15,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Gun kick 37.74->37.44; horizontal recoil 11.25->9.56; aiming idle sway 0.39->0.19; aiming idle sway delay 2200->3050.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_torch_extended_mag,Torch Extended Mag,magazine,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Mag size 30->40.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_fraternity_flip_mag,Fraternity Flip Mag,magazine,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,1,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,1,,Mags 4->5; reload 2933->2367.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_forward_breach_mag,Forward Breach Mag,magazine,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,20,10,15,17,11,15,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Mag size 30->50; reload 2933->3433; ADS 195->215; jump ADS 256->284; sprint to fire 130->150; jump sprint to fire 189->218.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_breakpoint_fast_mag,Breakpoint Fast Mag,magazine,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,-5,-5,-8,-33,-5,-8,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,1,,Mags 4->5; mag size 30->25; reload 2933->1967; ADS 195->185; jump ADS 256->242; sprint to fire 130->120; jump sprint to fire 189->174.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_lennox_grip,Lennox Grip,rear_grip,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,-35,0,0,-35,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Sprint to fire 130->85; jump sprint to fire 189->123.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_eruption_grip,Eruption Grip,rear_grip,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,-18,0,0,-19,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,-20,-20,0,0,0,0,0,,ADS 195->160; jump ADS 256->207; slide to fire 330->264; dive to fire 410->328.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_bounty_grip,Bounty Grip,rear_grip,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,-18,-63,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,First shot recoil 1.00x->0.37x; gun kick 37.74->31.36; vertical recoil 53.65->43.99.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_excess_grip,Excess Grip,rear_grip,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,-26,0,0,-27,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,ADS 195->145; jump ADS 256->186.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_skeletonized_grip,Skeletonized Grip,rear_grip,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-21,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Gun kick 37.74->37.33; horizontal recoil 11.25->8.89.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_mfs_full_stock,MFS Full Stock,stock,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,10,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,-20,-20,-20,-20,0,,Hipfire 7.50->6.00; jump hipfire 12.50->10.00; slide/dive hipfire 14.00->11.20; movement 5.0->5.5; crouch movement 2.8->3.0; ADS movement 3.5->3.8.,automated in-game screenshot,2026-07-10,verified,Prestige stock with visible numeric effects. Modelled normally.
mp_ryden_45k_collapsible_stock,Collapsible Stock,stock,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,25,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Movement 5.0->5.8; crouch movement 2.8->3.5; sprint movement 7.1->7.3.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_ventral_stock,Ventral Stock,stock,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,ADS movement 3.5->4.3.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_vas_interlock_stock,VAS Interlock Stock,stock,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,-18,-18,0,0,0,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Gun kick 37.74->30.94; horizontal recoil 11.25->9.22; vertical recoil 53.65->43.99.,automated in-game screenshot,2026-07-10,verified,
mp_ryden_45k_sqc_02_stock,SQC-02 Stock,stock,multiplayer,smg,ryden_45k,ryden_45k,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,-50,,,,,,0,,,,,,,0,,,0.0,,0,0,0,0,0,0,0,,Flinch resistance 0.12->0.06; ADS movement 3.5->3.9.,automated in-game screenshot,2026-07-10,verified,
